Player,R,ACS,K:D,KAST,ADR,KPR,APR,FKPR,FDPR,HS%,CL%,K,D,A,FK,FD,DPR
bazix,0.89,206.7,0.89,0.66,134.1,0.71,0.2,0.15,0.17,18.0,20.0,894,1001,250,192,217,0.798
Teddy,0.89,190.4,0.9,0.66,124.3,0.67,0.18,0.09,0.11,21.0,12.0,1163,1294,319,159,195,0.746
3nable,0.89,176.6,0.93,0.67,114.9,0.64,0.22,0.07,0.07,30.0,11.0,918,984,311,102,95,0.682
Whimp,0.89,181.0,0.86,0.68,121.0,0.62,0.25,0.07,0.08,27.0,13.0,3956,4602,1562,428,519,0.724
PapaSmurf,0.89,184.2,0.82,0.7,118.4,0.62,0.36,0.08,0.09,20.0,10.0,1649,2014,958,211,250,0.762
moefcute,0.89,204.1,0.92,0.66,132.2,0.72,0.16,0.15,0.16,28.0,15.0,1411,1535,324,297,323,0.781
SemberN,0.89,178.0,0.88,0.66,119.4,0.63,0.2,0.07,0.08,28.0,14.0,940,1063,300,102,114,0.717
Biank,0.89,198.2,0.98,0.71,127.0,0.7,0.33,0.07,0.09,21.0,14.0,1204,1224,570,75,79,0.71
darkosek,0.89,181.0,0.82,0.71,116.7,0.62,0.37,0.1,0.11,27.0,15.0,867,1059,519,134,159,0.76
cacan,0.89,188.9,0.89,0.68,123.5,0.66,0.21,0.1,0.11,28.0,18.0,1479,1663,463,235,254,0.739
rezy,0.89,174.8,0.83,0.7,114.7,0.61,0.33,0.05,0.07,27.0,10.0,1216,1468,657,105,140,0.731
N1CO,0.89,169.2,0.82,0.71,112.4,0.6,0.35,0.05,0.06,24.0,9.0,620,757,368,49,62,0.729
KUNDIKUNDI,0.89,172.0,0.81,0.68,112.2,0.59,0.26,0.06,0.09,22.0,15.0,610,753,269,63,91,0.728
solo,0.89,182.5,0.89,0.68,117.7,0.61,0.29,0.09,0.1,22.0,12.0,1017,1149,488,146,173,0.693
dsr,0.89,186.4,0.87,0.69,120.3,0.63,0.28,0.08,0.1,25.0,14.0,857,981,390,112,131,0.716
Nisuh,0.89,192.0,0.91,0.65,126.2,0.68,0.15,0.14,0.13,26.0,10.0,747,823,164,151,148,0.745
ABATMAN,0.89,195.3,0.88,0.68,132.8,0.68,0.25,0.08,0.11,26.0,18.0,770,872,286,89,120,0.77
Jaf,0.89,186.3,0.87,0.67,120.3,0.66,0.32,0.08,0.09,32.0,19.0,1598,1828,772,189,227,0.751
humanz,0.89,173.3,0.84,0.67,113.1,0.62,0.3,0.07,0.08,32.0,13.0,664,792,315,74,86,0.744
Sugarfree,0.89,192.6,0.89,0.69,125.3,0.68,0.26,0.09,0.1,23.0,10.0,1631,1836,621,209,237,0.763
ryann,0.89,169.1,0.85,0.71,110.9,0.6,0.29,0.08,0.09,27.0,17.0,1681,1989,818,211,262,0.708
ADRENALINE,0.89,171.8,0.79,0.69,116.8,0.56,0.34,0.07,0.08,22.0,11.0,1870,2363,1129,228,254,0.714
Kuaresma,0.88,179.5,0.84,0.66,120.5,0.62,0.26,0.07,0.07,22.0,13.0,1217,1452,517,128,144,0.743
10X,0.88,187.5,0.91,0.67,121.9,0.66,0.25,0.1,0.12,24.0,13.0,1101,1205,421,175,203,0.72
Saiz,0.88,180.7,0.88,0.67,122.0,0.64,0.22,0.07,0.09,34.0,14.0,805,917,275,86,112,0.728
Polkan,0.88,190.4,0.85,0.68,122.6,0.66,0.31,0.12,0.13,32.0,13.0,913,1078,421,161,178,0.782
gio,0.88,184.5,0.84,0.66,121.2,0.65,0.3,0.08,0.09,28.0,10.0,774,919,353,95,113,0.772
Secret,0.88,183.4,0.83,0.67,117.7,0.61,0.32,0.08,0.12,18.0,15.0,1495,1805,780,203,294,0.736
HIA,0.88,207.3,0.92,0.63,139.3,0.73,0.18,0.13,0.16,25.0,13.0,973,1061,237,173,210,0.799
ShoukR,0.88,193.8,0.88,0.65,126.9,0.68,0.15,0.16,0.16,29.0,10.0,1195,1357,262,286,289,0.774
Rexs,0.88,185.4,0.85,0.67,120.3,0.65,0.29,0.08,0.1,31.0,14.0,690,815,313,90,108,0.764
pryxi,0.88,189.0,0.9,0.66,122.2,0.68,0.24,0.09,0.11,26.0,16.0,1080,1205,376,138,173,0.759
Matteo,0.88,181.6,0.84,0.67,120.5,0.63,0.27,0.07,0.09,28.0,13.0,903,1072,388,107,132,0.748
redo,0.88,169.2,0.83,0.68,111.1,0.59,0.35,0.06,0.07,22.0,11.0,1268,1536,760,132,161,0.712
emilz,0.88,170.5,0.83,0.7,112.5,0.59,0.33,0.05,0.07,19.0,14.0,640,773,357,58,72,0.712
Faceroll,0.88,173.0,0.78,0.68,113.4,0.58,0.36,0.06,0.09,21.0,11.0,802,1033,502,88,119,0.748
bishop,0.88,172.8,0.8,0.66,113.0,0.59,0.26,0.08,0.12,23.0,15.0,911,1135,404,122,179,0.734
daiK,0.88,202.9,0.84,0.66,133.7,0.67,0.26,0.11,0.14,16.0,18.0,1330,1588,524,224,282,0.795
Marsh,0.88,187.9,0.86,0.7,122.8,0.64,0.22,0.08,0.09,20.0,13.0,700,810,239,90,93,0.742
strixx,0.88,209.0,0.9,0.64,135.1,0.72,0.16,0.13,0.12,23.0,12.0,828,922,182,145,143,0.805
b0ssy,0.88,200.9,0.86,0.67,129.5,0.67,0.26,0.13,0.17,23.0,13.0,2477,2872,947,484,628,0.777
tinggg2k5,0.88,183.8,0.89,0.65,124.2,0.66,0.2,0.09,0.11,27.0,15.0,755,846,222,104,125,0.745
BlanK,0.88,212.8,0.9,0.64,139.5,0.72,0.16,0.16,0.17,25.0,10.0,754,840,172,169,183,0.802
THOOMER,0.88,186.6,0.85,0.69,123.3,0.64,0.29,0.06,0.1,22.0,11.0,738,867,331,74,117,0.751
artStar,0.88,170.2,0.83,0.69,112.8,0.59,0.3,0.04,0.08,21.0,12.0,1150,1388,588,85,147,0.714
PIGGY,0.88,174.2,0.82,0.7,112.3,0.61,0.38,0.07,0.11,25.0,16.0,1189,1450,737,135,212,0.741
jayp,0.88,189.8,0.86,0.64,126.6,0.66,0.18,0.09,0.11,22.0,10.0,813,942,228,107,132,0.759
Hernando,0.88,177.3,0.8,0.69,114.8,0.59,0.34,0.04,0.05,16.0,9.0,768,964,448,55,71,0.742
Ebeeee,0.88,176.9,0.85,0.68,113.1,0.62,0.31,0.07,0.1,22.0,24.0,1178,1384,589,136,186,0.727
shen,0.88,186.2,0.84,0.68,122.4,0.64,0.34,0.09,0.1,21.0,13.0,2780,3307,1460,390,436,0.76
Dynasty,0.88,180.1,0.82,0.66,120.9,0.62,0.3,0.05,0.09,20.0,9.0,919,1116,447,81,126,0.757
m1tez,0.88,201.6,0.94,0.66,128.4,0.7,0.23,0.12,0.13,33.0,16.0,2379,2527,787,413,435,0.747
kero,0.88,167.2,0.78,0.72,111.2,0.57,0.29,0.05,0.09,24.0,17.0,862,1111,436,78,127,0.729
barricade,0.88,199.4,0.9,0.67,126.9,0.7,0.19,0.13,0.14,30.0,13.0,757,845,201,131,139,0.781
Complex,0.88,185.0,0.83,0.66,122.4,0.64,0.28,0.07,0.1,24.0,11.0,1208,1448,523,136,182,0.769
UNNSTO,0.88,188.3,0.83,0.69,123.0,0.62,0.34,0.08,0.09,19.0,14.0,1361,1648,760,175,203,0.747
Veer,0.88,170.4,0.83,0.7,109.7,0.59,0.34,0.04,0.06,26.0,10.0,1153,1393,659,88,110,0.712
yaamorii,0.88,202.4,0.9,0.67,132.5,0.71,0.17,0.16,0.15,22.0,13.0,1027,1145,252,231,221,0.794
ezzy,0.88,194.9,0.89,0.66,127.5,0.69,0.19,0.11,0.11,30.0,14.0,2611,2923,734,411,433,0.771
Puri,0.88,180.6,0.86,0.68,117.3,0.64,0.35,0.09,0.12,32.0,12.0,665,769,366,90,127,0.738
sword9,0.88,160.5,0.83,0.7,103.4,0.57,0.28,0.04,0.07,22.0,17.0,993,1202,486,78,131,0.687
end7my,0.88,206.5,0.95,0.66,131.5,0.72,0.19,0.15,0.15,21.0,10.0,957,1009,248,201,203,0.755
Shehab,0.88,176.8,0.88,0.68,118.1,0.63,0.29,0.05,0.06,22.0,13.0,778,882,355,56,68,0.718
sia,0.88,171.7,0.85,0.7,112.7,0.6,0.32,0.05,0.08,26.0,13.0,1293,1527,694,111,175,0.714
mediKa,0.88,173.9,0.81,0.7,117.9,0.59,0.33,0.06,0.09,22.0,14.0,1441,1776,810,135,210,0.733
Bawn,0.88,188.8,0.84,0.68,125.1,0.65,0.31,0.08,0.1,23.0,14.0,2748,3265,1319,332,441,0.774
Larischz,0.88,169.5,0.84,0.68,110.5,0.59,0.24,0.04,0.08,21.0,12.0,620,742,248,46,80,0.707
cuz,0.88,191.8,0.86,0.65,128.3,0.68,0.18,0.15,0.17,27.0,9.0,1157,1341,310,250,285,0.785
Ds,0.88,173.9,0.81,0.69,114.4,0.58,0.32,0.05,0.06,22.0,12.0,972,1198,531,80,104,0.717
Norisen,0.88,172.3,0.83,0.69,112.0,0.58,0.3,0.07,0.09,23.0,15.0,1483,1794,759,189,219,0.704
ethos,0.88,182.9,0.84,0.67,121.3,0.63,0.27,0.07,0.1,20.0,13.0,1845,2190,785,207,286,0.742
noumit,0.88,180.0,0.87,0.66,123.3,0.62,0.21,0.06,0.07,21.0,11.0,667,764,225,62,81,0.707
sakurai,0.88,189.7,0.86,0.69,120.1,0.65,0.29,0.11,0.14,31.0,13.0,897,1037,391,148,172,0.756
Akashi,0.88,168.9,0.79,0.7,111.4,0.57,0.34,0.05,0.06,19.0,15.0,2093,2662,1238,182,229,0.722
m4xikk,0.88,177.2,0.84,0.69,116.8,0.62,0.3,0.08,0.1,31.0,12.0,985,1178,483,127,152,0.739
BlackMoose,0.88,175.6,0.81,0.68,119.6,0.6,0.35,0.06,0.08,22.0,8.0,1347,1662,779,140,170,0.736
JoBa,0.88,179.1,0.86,0.67,119.1,0.62,0.22,0.07,0.1,21.0,14.0,1801,2090,649,195,283,0.721
ceeJay,0.88,164.4,0.77,0.7,107.4,0.54,0.38,0.05,0.09,22.0,12.0,760,983,535,77,120,0.699
siJk,0.88,200.8,0.9,0.62,128.4,0.7,0.13,0.15,0.18,20.0,11.0,890,985,172,195,224,0.771
barce,0.88,178.0,0.98,0.7,114.8,0.63,0.24,0.06,0.06,24.0,13.0,859,874,329,84,85,0.644
YoungOne,0.88,175.7,0.79,0.65,116.6,0.59,0.34,0.08,0.11,22.0,10.0,1117,1411,646,157,199,0.751
demon,0.88,208.5,0.88,0.65,135.2,0.71,0.19,0.17,0.18,24.0,11.0,2131,2415,580,512,531,0.81
Tuna,0.87,196.0,0.88,0.66,128.6,0.7,0.22,0.12,0.17,26.0,22.0,777,885,245,138,191,0.792
KhanBigD,0.87,186.0,0.84,0.65,121.9,0.64,0.24,0.1,0.12,29.0,11.0,646,769,241,99,119,0.762
coco,0.87,164.4,0.81,0.68,112.4,0.56,0.27,0.05,0.07,22.0,12.0,1252,1548,605,105,151,0.694
island,0.87,208.6,0.92,0.63,137.4,0.74,0.12,0.15,0.17,38.0,13.0,868,943,143,180,199,0.808
Circle5,0.87,193.4,0.93,0.69,127.1,0.64,0.28,0.08,0.05,20.0,15.0,761,814,338,93,61,0.686
leak,0.87,177.3,0.83,0.68,114.8,0.61,0.28,0.05,0.08,23.0,14.0,1809,2183,826,161,248,0.742
Zelyn,0.87,154.4,0.81,0.71,102.4,0.56,0.25,0.06,0.09,27.0,10.0,755,930,334,78,118,0.692
sickLy,0.87,181.9,0.94,0.67,117.2,0.64,0.19,0.08,0.09,26.0,19.0,1195,1266,356,142,175,0.682
CREA,0.87,182.0,0.91,0.69,117.8,0.64,0.22,0.08,0.1,30.0,12.0,1632,1792,553,205,210,0.708
Alejo,0.87,169.0,0.88,0.7,110.3,0.59,0.29,0.06,0.08,19.0,19.0,1161,1323,572,109,147,0.678
patagod,0.87,190.8,0.87,0.68,122.0,0.65,0.25,0.1,0.11,20.0,18.0,1066,1220,401,163,178,0.749
DiMAS,0.87,184.6,0.86,0.66,125.0,0.65,0.19,0.1,0.12,27.0,15.0,1117,1292,337,173,206,0.747
Flonson,0.87,179.6,0.82,0.66,119.0,0.62,0.32,0.06,0.09,28.0,14.0,1018,1241,527,94,145,0.761
nugget,0.87,169.9,0.82,0.67,116.3,0.58,0.2,0.06,0.08,18.0,17.0,1050,1287,354,115,137,0.717
alca,0.87,208.3,0.88,0.66,136.9,0.71,0.24,0.14,0.16,27.0,4.0,728,828,247,142,168,0.806
KOLER,0.87,192.7,0.88,0.66,122.8,0.67,0.2,0.11,0.12,29.0,12.0,2765,3138,842,454,441,0.761
Troll,0.87,171.8,0.81,0.68,110.6,0.59,0.32,0.05,0.07,18.0,14.0,803,989,430,68,88,0.731
ROUSIK,0.87,178.3,0.76,0.68,117.8,0.58,0.28,0.09,0.11,23.0,10.0,687,902,338,103,127,0.759
MissLaia,0.87,176.3,0.81,0.67,113.5,0.59,0.33,0.07,0.1,21.0,14.0,645,801,355,72,114,0.736
iDex,0.87,192.6,0.88,0.67,127.7,0.67,0.18,0.11,0.12,29.0,13.0,2096,2381,569,332,357,0.759
hyjinx,0.87,203.6,0.9,0.65,131.0,0.71,0.16,0.15,0.18,26.0,12.0,2439,2724,551,509,606,0.798
Fractured,0.87,193.8,0.85,0.66,130.9,0.65,0.21,0.09,0.11,19.0,12.0,1124,1322,368,151,190,0.768
let,0.87,211.8,0.9,0.65,136.7,0.72,0.17,0.17,0.22,23.0,7.0,1254,1390,303,303,386,0.799
rochet,0.87,216.1,0.89,0.65,143.6,0.71,0.22,0.11,0.11,22.0,6.0,898,1013,281,132,143,0.807
kenobi,0.87,176.3,0.83,0.69,116.4,0.61,0.29,0.09,0.1,28.0,13.0,2290,2753,1097,331,369,0.736
HSB,0.87,171.0,0.82,0.67,118.5,0.6,0.25,0.07,0.09,27.0,11.0,930,1137,383,107,135,0.734
Kenji,0.87,183.7,0.84,0.68,122.9,0.64,0.27,0.08,0.09,27.0,11.0,1501,1788,640,175,216,0.767
Ooriime,0.87,179.2,0.87,0.68,117.5,0.65,0.28,0.08,0.09,29.0,17.0,662,764,282,79,97,0.748
1ce2k,0.87,178.0,0.83,0.66,122.4,0.62,0.24,0.07,0.09,28.0,9.0,653,783,247,74,97,0.745
JaoTae,0.87,176.2,0.81,0.68,115.2,0.61,0.29,0.06,0.08,23.0,14.0,973,1197,464,95,128,0.747
nanah,0.87,160.1,0.83,0.69,109.6,0.57,0.2,0.05,0.06,25.0,10.0,571,685,206,55,64,0.68
Shazeon,0.87,177.5,0.84,0.67,120.3,0.62,0.24,0.07,0.08,26.0,15.0,1758,2099,698,214,242,0.735
bbalto,0.87,197.0,0.86,0.67,125.6,0.66,0.24,0.11,0.13,13.0,17.0,917,1064,329,147,181,0.768
Pixelzz,0.87,179.2,0.85,0.66,117.7,0.63,0.28,0.07,0.1,25.0,17.0,1447,1712,628,162,236,0.75
falfalfal,0.87,164.8,0.87,0.67,103.3,0.6,0.25,0.07,0.09,30.0,15.0,1491,1715,618,177,212,0.688
Wavy,0.87,186.7,0.82,0.67,123.2,0.63,0.28,0.11,0.12,20.0,11.0,846,1032,379,142,158,0.771
supermonkey,0.87,201.7,0.89,0.66,129.2,0.72,0.15,0.16,0.14,24.0,12.0,954,1077,195,217,184,0.818
s4id,0.87,193.2,0.87,0.64,123.6,0.67,0.17,0.11,0.16,24.0,12.0,968,1118,250,156,227,0.777
lxte,0.87,192.5,0.9,0.65,127.3,0.66,0.24,0.09,0.13,24.0,10.0,776,862,289,101,150,0.731
RHEA,0.87,186.2,0.9,0.69,121.8,0.66,0.25,0.05,0.08,20.0,8.0,668,743,253,54,79,0.731
AlDBoOR,0.87,182.4,0.85,0.69,122.3,0.63,0.27,0.07,0.09,30.0,12.0,894,1056,375,104,120,0.749
tie,0.87,161.8,0.78,0.69,107.8,0.55,0.31,0.07,0.09,30.0,16.0,1057,1355,590,128,173,0.709
aleksi,0.87,186.4,0.83,0.64,123.7,0.65,0.21,0.08,0.12,21.0,9.0,755,905,246,93,121,0.776
Quick,0.87,164.3,0.81,0.68,109.7,0.58,0.28,0.06,0.1,28.0,11.0,1644,2024,795,159,274,0.714
MaxC,0.87,170.4,0.82,0.67,113.9,0.59,0.3,0.06,0.09,23.0,12.0,611,744,311,66,90,0.717
Lynn,0.87,219.8,0.91,0.65,144.4,0.75,0.2,0.17,0.2,20.0,14.0,962,1060,259,217,250,0.828
starriebun,0.87,176.4,0.83,0.68,118.8,0.6,0.29,0.06,0.08,22.0,14.0,1503,1814,731,141,209,0.724
Kero,0.87,173.6,0.79,0.67,112.0,0.59,0.36,0.07,0.08,26.0,9.0,699,890,418,83,90,0.757
KenzmPs,0.86,167.2,0.79,0.67,109.6,0.59,0.31,0.05,0.08,28.0,11.0,1023,1295,549,94,144,0.741
Elevate,0.86,162.8,0.77,0.68,110.9,0.56,0.29,0.05,0.07,24.0,14.0,884,1145,454,83,109,0.724
Moji,0.86,182.4,0.83,0.65,118.0,0.63,0.26,0.07,0.07,26.0,14.0,800,962,333,85,94,0.763
Lou,0.86,184.0,0.83,0.66,122.6,0.64,0.28,0.09,0.1,28.0,13.0,1529,1832,677,209,248,0.765
cataLina,0.86,184.4,0.83,0.67,121.5,0.64,0.28,0.1,0.11,29.0,10.0,677,813,300,103,114,0.767
DXN,0.86,178.7,0.87,0.66,120.0,0.6,0.31,0.05,0.05,19.0,12.0,1077,1234,546,95,85,0.69
AntoL,0.86,183.2,0.81,0.67,123.1,0.62,0.35,0.06,0.09,22.0,11.0,1128,1400,625,104,156,0.775
Waltz,0.86,185.2,0.84,0.62,124.6,0.66,0.27,0.07,0.1,29.0,11.0,719,853,291,76,108,0.78
exempt,0.86,184.5,0.8,0.67,121.9,0.63,0.3,0.09,0.09,23.0,7.0,721,901,346,105,104,0.783
Kurt,0.86,179.4,0.79,0.64,116.2,0.6,0.23,0.08,0.09,18.0,11.0,679,855,259,95,97,0.757
Frosty,0.86,186.3,0.86,0.66,123.8,0.65,0.18,0.13,0.16,31.0,15.0,3368,3901,940,655,807,0.755
Spolen,0.86,156.4,0.74,0.69,105.8,0.55,0.31,0.04,0.07,26.0,14.0,582,787,333,47,78,0.738
HaxZorus,0.86,167.1,0.73,0.67,113.7,0.56,0.35,0.07,0.09,24.0,15.0,598,817,376,74,95,0.763
godvexy,0.86,169.0,0.83,0.69,111.4,0.59,0.24,0.04,0.06,24.0,16.0,1765,2134,709,129,178,0.717
Aniemal,0.86,180.3,0.82,0.68,121.5,0.61,0.27,0.06,0.12,20.0,15.0,947,1153,424,95,182,0.744
Pingfu,0.86,171.7,0.81,0.67,113.3,0.6,0.28,0.07,0.09,28.0,13.0,1164,1432,549,137,182,0.742
BRANTED,0.86,170.8,0.83,0.69,111.2,0.6,0.27,0.06,0.08,26.0,15.0,1684,2035,756,174,217,0.723
NeskaaS,0.86,170.1,0.81,0.67,113.4,0.59,0.24,0.07,0.09,24.0,14.0,1164,1431,466,142,183,0.726
cactuzio,0.86,175.8,0.82,0.66,114.6,0.61,0.29,0.06,0.09,27.0,15.0,848,1030,396,88,127,0.742
Decay,0.86,181.6,0.79,0.69,121.1,0.62,0.33,0.07,0.09,24.0,9.0,755,954,405,86,109,0.788
Leodeddz,0.86,177.2,0.84,0.68,117.5,0.6,0.33,0.05,0.08,20.0,16.0,845,1008,469,75,65,0.711
plaza,0.86,193.3,0.87,0.65,125.8,0.67,0.2,0.11,0.12,28.0,15.0,1398,1610,421,227,259,0.773
Einarhkays,0.86,182.3,0.85,0.66,122.7,0.64,0.2,0.07,0.09,18.0,12.0,912,1074,288,106,122,0.756
hypeRR,0.86,193.5,0.84,0.66,127.3,0.66,0.26,0.13,0.16,19.0,12.0,806,963,317,157,190,0.789
VARES,0.86,179.2,0.84,0.65,116.1,0.61,0.25,0.07,0.1,24.0,17.0,847,1014,350,103,143,0.735
benzki,0.86,195.9,0.85,0.67,127.7,0.69,0.24,0.11,0.15,26.0,9.0,1219,1429,427,201,258,0.804
Kuro,0.86,165.8,0.77,0.68,110.2,0.56,0.34,0.05,0.07,22.0,11.0,1624,2108,974,151,216,0.729
foreplay,0.86,187.7,0.85,0.65,118.0,0.65,0.25,0.09,0.12,21.0,6.0,686,804,264,99,123,0.761
YHchen,0.86,167.6,0.78,0.68,110.4,0.57,0.4,0.07,0.1,27.0,13.0,1623,2070,1146,147,220,0.728
gWenn,0.86,170.6,0.81,0.7,113.3,0.61,0.35,0.04,0.07,21.0,17.0,716,880,413,53,82,0.746
SH0UTyy,0.86,170.7,0.83,0.68,111.6,0.6,0.3,0.06,0.11,25.0,18.0,1427,1729,712,149,256,0.728
Maddie,0.86,193.3,0.83,0.69,127.2,0.66,0.28,0.09,0.13,25.0,13.0,1346,1621,560,190,257,0.799
RyZzi,0.86,186.1,0.87,0.64,121.8,0.65,0.25,0.1,0.12,24.0,14.0,782,898,303,121,140,0.749
Kaizen,0.86,195.0,0.86,0.63,129.7,0.67,0.17,0.16,0.18,26.0,12.0,1128,1307,291,261,301,0.782
giacomiN,0.86,175.2,0.86,0.67,118.0,0.64,0.19,0.09,0.09,27.0,14.0,768,894,224,112,109,0.744
LeahPanda,0.86,168.9,0.79,0.69,111.9,0.57,0.33,0.05,0.07,16.0,13.0,1552,1973,905,145,199,0.73
ChrisM,0.86,166.8,0.82,0.68,111.2,0.6,0.3,0.05,0.07,27.0,18.0,982,1201,485,89,119,0.731
RIPablo,0.86,165.7,0.8,0.7,109.3,0.58,0.33,0.06,0.07,22.0,14.0,977,1214,559,106,120,0.726
m1sfit,0.86,176.4,0.82,0.68,116.9,0.62,0.23,0.07,0.1,28.0,11.0,1107,1346,414,125,177,0.754
maryna,0.86,179.6,0.81,0.66,119.3,0.62,0.26,0.08,0.1,29.0,15.0,1395,1730,586,189,224,0.769
LeeN,0.86,204.0,0.91,0.67,132.1,0.73,0.15,0.16,0.21,27.0,15.0,877,968,184,190,255,0.801
Kachow,0.86,182.1,0.81,0.66,123.9,0.62,0.31,0.08,0.11,20.0,18.0,638,788,323,84,115,0.76
PateK,0.86,189.0,0.84,0.66,129.8,0.64,0.21,0.09,0.1,24.0,8.0,1126,1342,368,153,178,0.767
nixoon,0.86,158.4,0.77,0.71,102.3,0.55,0.35,0.07,0.09,19.0,10.0,2071,2699,1317,253,358,0.715
Soop,0.86,193.1,0.85,0.66,131.4,0.66,0.22,0.13,0.13,19.0,7.0,902,1055,300,178,171,0.773
Badgal,0.86,157.3,0.8,0.71,99.7,0.57,0.31,0.04,0.07,17.0,11.0,620,777,341,42,75,0.71
Slandy,0.86,169.4,0.8,0.69,112.8,0.59,0.34,0.07,0.09,23.0,13.0,1975,2457,1123,236,306,0.735
Dopai,0.86,181.5,0.79,0.66,118.5,0.61,0.35,0.09,0.12,21.0,10.0,1323,1681,752,196,261,0.775
A1mly,0.86,186.9,0.86,0.66,127.8,0.64,0.21,0.09,0.11,30.0,17.0,1101,1276,353,151,183,0.747
Efina,0.86,181.4,0.85,0.67,120.1,0.61,0.21,0.08,0.11,21.0,16.0,920,1080,317,115,164,0.712
Dawn,0.86,174.7,0.85,0.66,116.5,0.62,0.24,0.07,0.09,31.0,12.0,1196,1411,465,128,163,0.736
laddermoves,0.86,191.5,0.84,0.65,127.6,0.65,0.21,0.09,0.1,19.0,9.0,1889,2255,617,270,295,0.779
dips1,0.85,182.4,0.89,0.66,119.9,0.64,0.26,0.08,0.09,24.0,16.0,653,737,261,85,93,0.725
basya,0.85,185.3,0.86,0.65,121.7,0.64,0.16,0.09,0.09,24.0,11.0,716,832,180,106,105,0.742
zodiac,0.85,192.3,0.85,0.65,126.2,0.65,0.26,0.11,0.12,30.0,16.0,768,905,301,124,145,0.771
hikkA,0.85,176.0,0.81,0.67,116.2,0.61,0.25,0.07,0.08,18.0,12.0,2242,2754,926,246,307,0.749
scarx,0.85,163.9,0.77,0.69,107.1,0.57,0.22,0.08,0.11,21.0,17.0,668,873,263,90,124,0.745
wrong,0.85,180.2,0.81,0.65,120.6,0.62,0.25,0.07,0.1,22.0,9.0,928,1144,376,103,152,0.765
MkaeL,0.85,185.4,0.9,0.7,119.2,0.61,0.34,0.07,0.08,19.0,14.0,2104,2350,1152,235,233,0.684
wraith,0.85,176.0,0.82,0.67,116.7,0.61,0.28,0.04,0.06,24.0,12.0,852,1039,390,62,77,0.75
Click,0.85,165.9,0.81,0.65,109.5,0.58,0.29,0.06,0.08,19.0,12.0,1409,1729,710,147,191,0.714
MT1,0.85,170.0,0.81,0.65,105.4,0.59,0.27,0.07,0.08,23.0,15.0,645,796,295,73,90,0.724
Josegxbo,0.85,162.0,0.81,0.69,106.4,0.58,0.29,0.05,0.07,28.0,9.0,600,740,300,51,70,0.719
nate,0.85,187.0,0.85,0.66,124.5,0.66,0.22,0.12,0.15,28.0,12.0,2196,2592,740,393,495,0.775
yTao,0.85,188.1,0.85,0.67,124.9,0.63,0.32,0.07,0.09,17.0,12.0,925,1083,466,104,126,0.737
Princessicy,0.85,179.8,0.84,0.66,122.5,0.63,0.21,0.09,0.13,33.0,12.0,693,826,231,104,140,0.75
Kip,0.85,175.1,0.81,0.67,117.0,0.61,0.3,0.06,0.07,28.0,12.0,676,830,333,61,72,0.755
sh1vy,0.85,158.7,0.76,0.68,108.1,0.53,0.3,0.04,0.05,20.0,10.0,1470,1937,829,101,140,0.698
Scargod,0.85,187.2,0.84,0.64,122.9,0.65,0.25,0.09,0.13,26.0,14.0,1933,2299,749,265,400,0.768
zizox,0.85,170.8,0.85,0.67,111.1,0.6,0.21,0.06,0.09,19.0,16.0,992,1165,350,95,148,0.707
marche,0.85,161.8,0.77,0.7,106.9,0.56,0.37,0.07,0.09,22.0,17.0,563,729,377,71,92,0.725
tigene,0.85,164.9,0.77,0.65,108.1,0.56,0.29,0.06,0.1,20.0,15.0,1585,2062,820,171,246,0.73
Mikelelle,0.85,156.7,0.74,0.68,104.0,0.55,0.39,0.06,0.1,28.0,12.0,599,813,421,70,108,0.75
glow,0.85,197.4,1.01,0.64,124.3,0.67,0.25,0.09,0.08,26.0,8.0,963,950,365,123,109,0.662
CrosshaiR,0.85,180.6,0.82,0.66,121.7,0.62,0.24,0.08,0.1,27.0,14.0,1371,1680,533,174,230,0.758
Lightning,0.85,177.6,0.83,0.67,116.0,0.59,0.32,0.06,0.09,24.0,14.0,994,1203,540,106,146,0.715
Lexa,0.85,204.8,0.88,0.63,134.8,0.69,0.18,0.14,0.19,25.0,17.0,722,822,183,150,202,0.79
tetchra,0.85,203.6,0.87,0.65,134.0,0.68,0.27,0.11,0.14,17.0,8.0,856,984,339,133,172,0.787
nmutuA,0.85,161.7,0.77,0.67,108.2,0.56,0.3,0.05,0.07,30.0,12.0,1121,1450,600,96,147,0.724
Showtime,0.85,194.7,0.93,0.68,122.6,0.68,0.17,0.15,0.14,15.0,9.0,805,863,207,179,171,0.725
Gonchz,0.85,197.2,0.87,0.63,131.5,0.69,0.15,0.14,0.15,28.0,16.0,960,1106,209,187,212,0.799
Dubbin,0.84,171.3,0.76,0.67,117.3,0.56,0.35,0.06,0.09,20.0,9.0,759,1003,470,84,122,0.741
k0chilo,0.84,192.9,0.8,0.66,126.3,0.64,0.24,0.14,0.17,27.0,17.0,670,836,256,151,178,0.8
m1yu,0.84,158.5,0.76,0.66,107.7,0.56,0.26,0.06,0.08,29.0,16.0,964,1261,446,98,144,0.729
kael,0.84,189.2,0.81,0.66,124.6,0.65,0.25,0.13,0.16,28.0,17.0,1116,1371,434,216,282,0.794
KONEQT,0.84,183.1,0.85,0.65,115.9,0.64,0.22,0.08,0.1,27.0,10.0,1104,1300,378,143,169,0.753
hzm,0.84,199.6,0.89,0.64,132.3,0.69,0.18,0.12,0.15,23.0,16.0,801,903,209,133,179,0.782
